users,items
499,182
1173,3094
501,99
1496,72
653,421
1778,1273
97,681
1111,2738
987,611
533,1523
689,1194
1175,940
65,296
1550,198
1310,907
1176,514
480,324
1794,2082
1248,544
1869,172
1458,163
208,683
1561,899
1480,214
576,393
340,3174
499,337
1516,3153
1494,1005
1842,2598
776,102
828,1752
115,1877
935,2832
725,970
1174,142
818,1393
1779,378
1120,2116
379,331
668,3003
357,1278
1180,967
1520,192
1702,934
1050,4369
1459,1865
639,42
20,506
178,2028
83,483
899,308
604,439
934,1544
1411,612
521,316
510,115
1191,87
1524,1683
76,1450
1104,83
1471,2452
561,1237
563,2023
255,175
1491,142
64,647
1750,3659
380,940
1380,1797
666,184
113,440
1568,119
1478,1646
536,3352
314,1566
270,2090
803,724
1310,1451
34,675
467,134
1841,780
281,2986
1002,2235
493,3626
1226,505
466,684
1303,3021
711,1776
524,3685
1618,947
252,2161
404,3407
795,535
1082,4277
488,301
1018,726
1708,60
668,1190
876,1159
1595,752
630,1013
887,686
554,275
1601,181
781,541
1097,1157
325,1003
763,3502
1194,85
393,444
1513,552
51,402
1419,178
901,2221
234,931
83,520
148,85
1287,824
1121,2919
423,1996
1007,546
124,1955
844,323
912,499
1248,827
1151,3095
42,745
1010,87
610,1801
1867,299
1684,146
442,188
1808,1209
180,320
88,1015
445,995
1837,902
801,423
1797,3216
1677,2574
460,592
160,2260
158,2223
1823,1894
279,258
1146,4255
1391,2833
1485,3455
1519,4106
944,3736
994,474
1201,3211
666,176
467,297
858,423
1216,1157
693,3823
1129,109
143,485
1458,4454
1734,1818
1055,2796
568,3802
1373,1482
744,597
675,490
1712,512
754,529
1159,246
208,317
1285,1670
615,2024
1044,2064
348,1635
301,445
1698,499
16,417
828,310
771,119
375,639
1557,346
1251,2368
891,726
710,664
1844,618
1491,2795
1889,87
1374,1271
1120,1524
103,883
957,963
1615,2691
200,332
888,1630
1083,250
1257,346
384,231
979,3175
1063,703
1355,2035
1597,270
1890,2917
1003,929
1147,2151
1241,791
784,1072
1079,320
1177,2547
885,1698
177,688
374,3312
122,900
185,1305
1870,719
974,2072
390,2261
234,592
219,136
139,187
440,2104
1708,4453
630,1298
1160,4110
917,4184
1433,1813
1194,4080
223,115
118,1901
731,3155
1582,1110
1432,1686
165,1949
1838,1001
96,911
399,937
1146,1527
327,583
1052,3142
1173,3838
1716,711
1633,192
710,4029
994,4332
1106,1523
430,637
1568,2848
1721,3138
768,2067
1282,1949
1428,1723
732,1681
1659,340
409,2994
836,1090
1363,3123
1290,561
1235,2780
652,646
1381,329
842,1810
1137,3384
1518,1718
314,1779
1669,1249
641,3655
587,338
614,3775
1809,4004
1156,1087
1072,453
44,168
1738,1867
881,1911
614,3896
1293,1703
153,1095
1652,1041
1781,374
1357,3390
298,345
250,1960
41,46
1458,1343
1609,1232
1544,3443
1692,3610
243,1921
1222,447
1200,745
931,1743
1078,1427
1708,2090
1476,1700
1190,3022
105,1183
1468,568
352,1656
832,213
798,682
1133,2153
1875,660
816,119
621,3039
1825,267
978,4164
131,1983
381,39
1719,455
1449,7
430,738
1340,998
1746,1238
1860,1110
337,625
1579,4167
780,503
1722,3337
1828,4358
1046,275
1596,1261
1064,1984
800,3412
1126,93
856,4206
1120,2221
1270,2294
59,110
1378,112
521,2958
859,535
291,336
395,1041
230,423
1566,403
1306,317
1440,2062
709,829
797,249
1562,513
918,667
403,686
1455,1229
251,967
1369,561
744,893
1293,2865
158,2222
853,622
1812,2096
940,2592
470,211
177,2379
688,3650
1541,1402
465,328
1875,703
655,182
1798,1796
1294,1156
1099,141
797,1307
1694,461
732,2823
1087,3531
97,1694
1545,243
1306,2105
1500,1490
972,362
1377,917
1099,1497
580,3818
888,1041
407,1221
302,187
293,858
1713,1451
1629,2286
446,3293
443,3525
1422,3801
74,1428
1341,1307
1170,533
776,1253
991,1330
1887,1938
207,1020
275,166
1645,1341
1686,2012
56,1105
1008,4347
523,932
328,1221
1872,1183
1194,251
1122,2796
1022,4196
113,102
1758,324
460,1759
902,476
1462,1250
1025,2649
1169,915
948,1185
1554,3036
1312,2167
662,1068
1269,436
925,712
498,3641
796,2453
683,809
468,1957
829,451
188,1020
1787,182
178,101
119,259
63,754
335,483
1703,2382
199,1118
274,418
1049,3979
262,893
1271,120
1072,2608
1134,2478
380,377
624,3149
734,163
1711,1393
1013,286
543,3725
100,1723
1253,996
891,1299
1713,331
180,754
45,583
191,1266
1408,2071
1802,258
326,1261
465,2831
1841,2714
380,2119
5,136
1101,445
1271,3691
822,656
556,1813
1360,320
227,547
1184,1490
783,4125
831,785
289,507
520,2122
400,3341
1587,1307
1805,1727
222,1887
950,3335
15,403
700,621
1028,1662
404,2859
250,90
834,1065
905,779
233,231
547,2962
44,964
1132,85
402,69
1885,127
446,3532
1686,4031
234,2725
533,154
766,2025
1439,286
1770,380
111,1817
1704,637
207,126
207,729
512,545
403,258
413,759
1412,2918
1565,2747
37,34
942,1883
1359,545
1045,1829
1443,94
952,2982
1331,2121
1083,346
530,120
966,762
285,907
542,2231
904,152
1130,256
1172,2254
788,682
1023,310
832,1391
766,126
1603,828
519,168
124,976
555,784
534,1994
1388,1619
1686,1109
375,2281
110,1184
1279,2428
400,205
1517,1517
151,372
1190,1162
1720,1635
803,344
128,105
416,1746
1201,901
755,3335
852,296
930,343
192,1020
597,152
120,1919
860,291
1852,2741
1291,601
1850,2055
1117,1834
1385,421
1054,2148
940,4294
497,792
784,373
43,401
60,864
1270,781
1609,724
955,1910
1322,707
1891,1683
1368,1172
1052,1965
1746,505
25,636
637,960
659,753
1350,567
286,2645
640,559
1151,372
1546,2620
221,1055
42,931
1630,133
759,3270
1111,4240
388,164
861,1309
492,513
1194,1769
1566,523
1738,1229
1012,2145
1734,1867
1267,183
258,2555
243,2510
1275,3351
709,1194
4,120
1247,796
201,2562
1642,655
796,637
1533,166
1207,822
585,1842
407,3294
186,2303
1873,432
1784,1162
452,1156
27,683
899,4171
1886,449
1640,4213
133,971
1132,347
730,157
1174,98
1391,2461
1465,735
413,3433
1228,3719
292,1397
663,3532
1848,956
1797,996
662,1520
1191,583
811,1749
475,2369
758,343
1044,273
925,683
786,1334
81,597
242,1105
1271,1568
149,1867
1596,202
116,192
760,1420
119,1914
652,3319
778,4118
926,4287
1782,2469
1233,544
273,727
1095,229
1760,1144
485,634
948,963
1802,734
1334,282
503,687
1018,468
1185,934
1833,2879
366,203
1200,541
1227,911
164,2287
407,1996
1839,588
1604,4414
1769,3769
440,145
805,895
1484,3825
439,617
969,829
506,438
1646,3091
1719,3958
1705,347
629,453
1736,924
306,693
1311,792
1513,1320
299,1914
666,296
327,1856
1086,686
1435,967
491,631
1463,1730
469,3579
1416,337
520,828
895,339
147,1095
1153,2764
1223,1068
720,607
840,189
1764,331
1157,627
1785,906
894,1113
771,1285
967,1224
1538,453
1080,2285
1232,1701
1442,3735
811,76
521,13
48,993
1824,191
1338,762
483,3605
303,2153
1255,179
177,683
377,219
1287,900
1235,829
388,1996
123,592
1887,2211
576,1680
681,2056
524,545
1063,21
896,3528
432,3411
424,1347
1815,1350
710,1651
1681,597
956,876
116,105
1376,1092
267,437
1676,1751
1053,1186
1677,2641
1320,128
1344,1450
1548,2696
136,2032
1666,262
1876,198
509,3464
453,1800
1660,3347
968,2614
340,588
1432,107
1051,2934
1647,684
790,901
836,675
1843,1234
1133,3880
281,746
800,3041
21,97
239,371
341,2431
1715,342
886,3369
1530,154
1070,448
1455,1233
1001,177
400,3394
1373,2581
1605,423
259,85
1705,1780
820,325
1711,344
291,2100
752,1346
1222,938
743,703
1072,2154
163,476
353,2991
952,3693
1400,636
188,2437
674,1132
383,2269
1566,165
100,799
474,3583
412,2025
1192,186
1749,2582
245,1221
300,857
629,735
88,111
1505,170
425,696
1161,1949
1014,3966
1854,3082
429,1519
56,527
1865,1044
1248,1303
955,513
1000,2343
533,1846
494,3628
1748,2749
1625,624
441,936
794,628
1693,588
1552,1644
714,2254
1827,4486
184,2409
1813,1705
891,550
584,724
70,1359
1611,1450
312,168
1599,2768
834,2824
1158,434
1320,372
1496,3678
98,449
648,126
702,517
876,4185
539,356
1608,1684
1099,1971
1097,544
492,1472
153,966
57,1120
1065,59
6,174
150,2134
1334,143
1200,1446
971,3032
1511,2147
299,791
516,199
146,2103
731,209
718,343
109,1823
829,2668
137,1498
747,280
177,2377
1234,787
1536,901
27,293
527,3432
37,846
1095,1391
545,3736
395,1630
615,2714
144,732
890,126
178,642
147,2106
767,244
1,42
236,2739
42,930
424,395
726,3875
1730,3014
1372,2673
1116,455
852,992
595,2966
1165,897
384,2587
1010,855
59,396
1272,3260
80,1518
215,2629
626,1935
1871,2282
1524,1316
625,3759
76,486
1525,2840
1690,282
1673,930
217,2064
1161,2294
266,2904
393,2645
821,1677
232,2717
1198,2284
971,1664
829,396
1636,403
1047,283
1690,2058
438,2791
973,1068
162,1909
977,2751
1455,3722
571,3594
1800,4265
1382,2095
1190,735
887,678
707,900
714,1281
1368,538
1353,704
193,2500
852,167
1146,339
1570,1544
734,3005
1204,45
1785,4448
311,1386
1131,90
665,3231
37,836
1487,1308
1234,3636
5,141
1847,265
1672,959
673,1336
703,1832
1579,934
1470,2063
109,1819
1323,2704
981,182
991,2067
856,1729
699,618
366,309
172,1917
1717,1389
1737,1804
1016,535
1822,421
992,622
978,217
346,510
946,4297
880,3349
866,613
409,3418
334,976
626,2754
718,2743
1687,1619
692,908
410,17
372,320
1247,4238
1148,2060
357,3262
1134,541
547,2217
375,732
432,1706
109,1821
732,505
336,2707
543,1557
71,1367
765,1434
115,518
602,2422
1551,3764
381,1486
874,2890
731,2995
487,98
1012,272
869,4228
1263,1063
191,375
1131,1002
1686,300
2,76
429,1190
802,1384
460,3564
219,1628
1588,49
404,1949
1679,1780
1702,468
1664,2830
1428,1922
1614,1641
627,2741
1803,188
1131,1153
1203,540
503,420
6,178
1494,104
16,419
634,2003
228,1450
355,745
914,1664
1239,2111
1181,191
590,1034
1799,4381
1562,246
1802,2460
1294,971
1331,2417
191,533
1515,2102
784,2492
402,3100
376,1788
1884,919
527,2635
1286,287
670,1980
590,250
1261,3469
1517,3546
39,609
1458,3736
715,21
1339,1054
430,998
357,136
422,561
1704,462
965,421
669,1824
1078,4346
1360,483
1502,152
527,1904
1301,1957
1193,209
1740,2426
129,1978
301,1266
1494,879
441,1521
410,7
216,1046
799,1621
963,727
1438,1041
956,4109
290,188
804,1922
1078,1299
1637,335
681,2772
1723,1776
1705,4105
785,3613
1455,1818
1478,1631
1294,51
1081,829
302,963
1248,1903
271,2928
244,1201
97,523
1030,25
985,431
1564,1305
436,1337
340,828
1579,4483
1690,359
834,903
1863,3930
1170,1004
93,1310
1418,4209
214,1793
1179,1228
252,2157
1526,42
1798,577
209,1002
299,3039
55,1092
171,839
1153,2611
723,1247
1168,479
98,1259
1862,415
700,1607
1779,4117
1816,313
640,738
825,1107
569,1054
1491,273
408,1684
247,707
1043,2252
1853,650
290,169
1605,329
1853,322
1363,109
905,798
1024,1831
355,1325
1002,876
1411,1080
870,3531
300,1922
1065,1002
1263,58
866,787
452,382
446,3531
1656,1386
859,850
1547,3942
492,1678
1151,396
820,1224
1812,3837
728,1727
97,1467
1343,2980
63,299
483,3602
51,219
290,3017
1073,505
1176,1229
1788,2857
1085,252
1271,254
125,203
144,51
1808,461
904,688
1795,2315
834,2064
1574,192
471,185
686,478
73,1271
1054,3988
314,412
1790,1173
1045,364
992,2167
1147,1160
747,3074
1813,198
1616,4202
18,481
824,1526
188,533
1660,3615
101,1441
1514,1801
773,3463
1272,1309
1572,1875
636,1255
557,1248
1640,205
497,3639
626,2610
1123,2452
480,3593
579,541
788,3540
1570,1476
280,2982
1319,1232
541,3152
1140,1112
496,275
1055,368
1712,4148
1204,1658
895,2925
1347,313
1218,2162
1348,420
945,38
1762,3635
1296,2979
771,370
1840,256
1749,3413
269,724
215,2633
426,403
166,611
855,303
1301,1334
609,2886
818,3637
536,1854
1101,1521
1719,2148
1581,189
1105,646
1676,1953
1276,421
992,2090
1201,4435
38,857
546,476
1579,4264
1108,1867
611,1639
1843,3398
186,2424
278,110
1420,114
609,3890
727,182
229,91
1648,1003
287,3005
232,2716
174,349
1430,546
1728,1706
107,1800
907,718
1307,1794
1534,3185
1612,314
1397,1680
703,1776
327,3133
1187,1899
1202,1877
866,303
1104,67
1093,2578
1557,1346
1517,1514
1349,1388
1787,487
384,3345
1504,299
1712,3785
519,2692
1351,109
334,313
1246,712
1104,1653
943,1386
1337,1080
1614,3224
468,3575
879,2177
1420,829
1708,231
186,546
392,120
1337,3367
582,240
839,1811
98,1698
1751,4243
479,380
248,311
355,885
823,2006
554,496
1639,4301
871,3407
1887,204
1122,1114
258,695
1116,1712
685,2912
991,1224
1180,3368
415,41
230,438
509,559
1494,1333
470,1791
1086,673
540,1514
652,548
571,1818
747,188
1767,1050
994,1686
872,1026
1116,3459
1557,185
1252,345
610,1169
1052,3912
220,2655
1756,1620
1461,809
708,89
140,686
472,3013
668,2567
581,115
1205,260
1168,1733
500,1938
1384,1207
1744,546
1540,372
1875,695
739,999
1826,571
107,637
959,1341
1425,189
203,611
338,2792
1046,293
1860,3793
914,385
1625,92
1607,2176
370,3307
582,1291
849,1074
430,3481
1028,396
857,4177
678,1401
121,221
1047,967
727,275
1820,3806
706,273
1808,3607
1592,582
1800,911
1199,2152
1084,1498
430,736
545,502
1806,91
1730,1039
1537,1780
981,682
10,287
1395,437
1649,2747
782,903
153,496
1891,1209
959,966
569,344
282,1455
504,3649
384,3338
982,499
1272,2236
664,611
1745,4085
43,950
1344,3211
58,1133
1274,99
506,2678
1049,652
534,2877
2,75
342,305
148,240
1254,1592
1584,2644
1886,3697
1698,192
1466,4007
987,595
1821,1311
550,3377
786,447
1869,119
334,1222
933,401
130,674
271,2930
1770,3498
157,2218
1203,4230
1116,49
871,303
1288,431
1586,321
583,2316
1833,431
725,3213
1380,1000
69,51
1289,3740
1496,1209
1734,666
435,83
322,2681
1380,2343
1215,3781
1457,2944
1077,1679
1753,528
1723,579
583,842
1589,3759
148,61
1794,806
1472,431
549,614
276,878
1542,932
987,3770
836,329
1518,683
669,791
845,1472
777,977
1106,114
371,2369
508,339
1203,554
328,675
1366,1093
1343,441
1769,221
683,1162
281,1523
537,338
1643,272
1311,1922
192,1458
1477,128
1096,744
534,42
1175,2691
949,206
998,853
217,2642
468,2854
1098,1097
1789,1222
91,183
1136,299
499,105
1544,375
964,544
1587,778
183,1668
624,272
1499,894
1417,677
1036,1152
823,240
646,2221
1776,81
80,1502
848,99
1842,1786
1735,50
652,1336
721,1838
1237,304
1713,1941
792,329
1864,474
847,3752
294,1330
1393,1136
1312,1047
543,924
1512,685
1766,684
1668,219
784,1915
327,966
1844,3834
266,1677
1604,880
110,68
1776,2182
1348,329
1597,732
1445,510
149,2124
896,427
490,999
600,358
816,3919
1120,534
1740,2368
924,3430
1254,1178
1154,317
1400,2832
850,1478
195,2521
392,578
1805,2997
538,45
640,708
1663,87
1729,1215
1061,3639
1670,546
180,1821
1617,1779
1209,439
1010,3620
491,778
710,25
1423,3099
543,3732
1043,1141
13,349
1647,1935
863,847
1801,1996
1387,333
568,2705
1117,364
1228,3231
1029,2071
1003,2865
263,2885
66,1292
1672,2741
4,117
1556,2175
1151,765
1587,708
591,152
1796,619
198,2548
510,1220
644,677
1054,3379
1858,4067
1392,1869
756,2645
393,3367
1673,83
543,478
37,840
809,809
844,1878
1037,1366
526,436
486,583
1260,2966
874,1886
1649,2072
594,219
660,3742
1803,343
742,535
402,646
1572,1694
403,270
620,176
575,2660
845,1093
10,293
1424,219
454,990
290,3014
1139,3625
599,3716
135,251
28,272
1374,3132
727,181
1489,674
384,1685
787,339
853,4204
1691,2166
824,1190
570,441
392,3365
703,1602
864,1141
185,129
1717,3986
634,2438
1416,272
455,165
648,934
265,1956
241,874
1627,2145
1844,4025
814,1184
9,271
1313,284
224,377
1465,1228
498,152
739,122
1313,684
170,1802
289,2608
460,1010
296,2015
1810,1309
671,371
864,1683
932,2025
1311,784
805,2389
1863,4469
806,447
988,2141
853,713
1874,3297
503,2934
54,205
716,963
1095,346
161,1036
303,748
1176,313
223,992
1449,859
1054,394
1549,2171
967,2973
488,1831
57,734
1029,325
1107,4398
251,420
1531,2833
1677,2071
1022,3277
1178,385
102,1750
172,470
1785,64
534,495
390,803
962,2111
672,1520
1656,1631
578,168
106,1791
1522,799
87,638
1353,2021
492,592
1095,211
1513,3377
1160,4422
987,3305
288,50
1632,1020
340,1157
1842,547
1352,1135
1623,719
870,4229
1849,1249
34,284
224,996
38,858
357,2779
1258,1781
1225,2676
591,202
1595,3620
666,977
1473,3262
1543,1292
983,384
172,1762
879,338
1390,545
1283,2292
997,1822
114,631
580,84
860,3484
136,1127
1269,1615
1422,827
1557,2691
881,2505
1590,259
1224,437
444,864
1009,1989
212,1883
1762,3221
392,247
1537,932
1212,50
1591,762
598,39
5,163
1417,683
1828,1316
781,4123
640,1616
1800,827
1043,2429
358,1059
808,433
870,311
623,439
683,1110
538,55
1268,947
87,1582
370,916
791,1351
565,2546
222,313
1332,345
662,3967
972,3459
1437,1984
642,1385
1318,1889
663,3938
955,1774
1412,949
610,1793
866,712
371,696
629,449
1786,1608
14,385
937,438
1631,4046
378,2746
1739,2832
974,938
1793,2082
1851,1115
867,907
42,621
1780,1503
971,565
1589,2483
274,2947
194,2508
363,3241
1435,2212
233,1890
1094,1034
1299,293
400,1225
1310,142
363,613
52,1046
224,110
1436,529
796,544
1490,3411
1073,526
1443,2454
973,3380
1304,2437
1407,814
130,1649
146,1093
1200,3947
47,983
1545,729
385,1479
489,1232
340,967
292,1790
245,2061
53,1061
1778,1362
665,3021
312,182
1328,451
60,1176
1618,4479
5,151
1766,1105
914,786
1340,3598
1554,3501
141,343
709,3175
413,1237
1176,308
280,258
893,3910
950,2459
1351,737
1248,262
878,23
211,65
250,1977
1187,175
902,2407
1582,3773
82,541
1041,1173
315,1740
967,2990
1141,403
1532,593
723,316
1516,4109
1275,154
1433,2887
1850,440
1612,737
598,67
1708,2167
1526,335
412,922
985,438
1595,386
10,284
837,2961
1376,2741
315,1114
981,696
423,3467
1034,272
759,1261
464,490
944,2597
1076,1383
88,801
945,737
1841,2877
897,544
24,606
1556,2394
160,1063
532,1148
934,508
243,1755
96,1691
938,2944
531,911
948,2717
311,168
1757,249
1450,2694
518,1040
910,4262
470,1402
141,1057
141,1789
1342,2660
805,3255
1526,1629
1584,233
1229,275
1237,3595
465,12
1631,2061
60,1169
1262,1450
1130,3866
34,792
1790,5
1090,1074
618,2554
1507,617
953,706
1716,59
504,2823
505,1865
1457,1699
104,1763
1074,2472
1809,735
969,1963
1338,2399
113,145
143,2079
1676,4448
1270,416
1261,847
113,651
135,1287
1261,1982
1270,231
231,2351
54,732
528,703
690,609
1842,1081
349,2149
1774,3427
598,420
140,2066
1387,1936
872,4138
1281,786
983,117
948,4300
279,118
310,3079
280,1034
185,2419
1382,324
1738,277
123,1533
1871,3075
346,118
628,337
508,2661
380,3100
81,779
1032,3299
1766,1996
1782,3255
547,2961
1368,1610
1696,3464
598,911
800,4150
991,2794
658,2795
1664,2194
524,2035
1272,1711
174,2361
831,799
939,1990
681,3994
682,1175
767,1144
1807,4304
1794,3997
953,2139
265,656
849,299
856,1728
739,2013
554,282
20,536
888,571
1204,642
247,2050
1174,431
903,275
882,1255
1788,2473
811,3034
985,1316
49,609
195,118
813,990
840,2174
1324,1581
302,505
614,1509
938,931
950,3218
808,342
10,187
770,1108
1087,1644
209,1124
67,1307
1538,1183
1244,1394
1643,941
589,2934
200,1321
1279,1815
720,2450
1406,4159
239,1443
384,1935
307,116
954,3149
1317,899
867,3815
1790,2944
355,898
1432,929
619,738
982,1791
716,421
902,47
862,727
479,2259
1209,252
1481,3245
67,1003
754,616
436,325
1643,183
994,2111
176,107
1394,651
932,765
1528,281
1464,347
556,891
275,2955
543,3343
66,1299
1357,91
159,1318
773,49
1618,188
1624,229
1079,621
190,325
1284,377
1427,186
1414,438
954,3356
1643,4336
489,1020
429,1446
1335,183
185,2368
799,1003
732,1419
907,4254
1766,4432
1273,773
1050,107
942,804
1846,314
706,682
317,67
1890,2428
1576,1060
1153,2747
6,186
28,327
1199,994
1401,2015
963,92
100,103
1695,267
386,1455
1153,1144
1316,177
336,762
220,964
428,252
373,186
166,2215
1420,1194
589,99
1125,1129
1436,776
1537,349
258,702
881,513
1679,2887
1437,1629
1073,927
1626,1727
1760,2897
925,2107
1603,252
1179,606
705,1309
88,1605
784,4131
1603,133
964,2586
131,325
983,4321
1330,337
303,1336
107,477
1691,280
1255,238
145,2093
948,2823
629,531
313,1534
1860,1366
1360,1307
1866,1633
1045,1817
631,924
235,2730
1388,2226
736,1674
488,564
419,394
1723,588
1547,541
355,1057
301,735
596,683
860,707
968,1889
1882,3594
1731,438
710,91
202,631
818,403
2,72
1394,971
480,877
301,325
720,1016
625,1693
666,178
5,137
1682,1635
1746,507
1205,4254
1163,420
1074,2476
795,2805
536,3351
726,2929
856,814
6,175
1268,4446
1431,1100
780,732
905,891
109,809
167,89
172,2338
365,3295
536,2659
1051,2834
276,2159
80,1509
759,1685
400,3297
873,2801
1590,370
1302,202
486,496
1000,754
977,2747
1761,162
477,349
1056,1652
1736,729
1652,276
231,2714
70,647
1581,282
1078,545
442,3521
1234,325
1329,259
167,1241
1228,1282
105,1782
674,905
1758,804
1319,1095
879,2058
91,1646
157,2209
827,886
1360,300
481,46
778,76
1582,1812
1263,1854
872,2904
1504,2618
527,3697
827,1322
1368,903
1606,4418
1166,3273
1717,309
1469,1482
405,848
1133,994
1192,1276
235,621
652,1252
462,1118
945,2394
1505,182
1842,2765
1216,928
531,438
1029,490
1410,282
1059,4191
865,2743
1789,2985
1503,592
182,1920
21,538
281,1024
1382,2083
1396,1932
1449,50
18,478
888,191
148,122
1574,517
185,1133
102,1752
324,431
579,1243
200,21
434,2833
222,615
1808,371
530,546
1018,1666
284,1843
484,804
1298,828
883,2556
952,4304
29,650
1396,789
1650,1722
1789,1788
751,2699
1147,149
270,2926
123,1778
742,840
1779,1142
1323,3654
550,445
271,2927
1757,248
969,1553
1410,3540
1597,924
1591,346
759,976
905,3297
799,3237
1839,2428
182,1174
1658,4026
868,2106
1125,2104
325,1994
980,1419
41,924
1355,1137
1119,414
71,1363
748,4079
595,1524
