user,pred_no_ns,ground_truth,common_items,common_len,gt_len,common_len/K,not_in_pred,not_in_pred_len,not_in_pred_len/K,not_in_gt,not_in_gt_len,not_in_gt_len/K,not_in_pred/GT,common_len/GT
1299,[ 371  121 1921 1489 1147  620 1151  937  384 1153],"[1149, 2285]",[],0,2,0.0,"[1149, 2285]",2,0.2,"[371, 121, 1921, 1489, 1147, 620, 1151, 937, 384, 1153]",10,1.0,1.0,0.0
1303,[793 512 482 307 312 303 794 316 534 923],"[210, 2436, 1909, 325, 793, 3039, 312]","[312, 793]",2,7,0.2,"[210, 2436, 1909, 325, 3039]",5,0.5,"[512, 482, 307, 303, 794, 316, 534, 923]",8,0.8,0.7142857142857143,0.2857142857142857
1463,[1113  117 1065  394 3410 1218 2033 1360  707 1242],"[562, 330, 2045, 346, 1062, 1608, 1248, 4333]",[],0,8,0.0,"[562, 330, 2045, 346, 1062, 1608, 1248, 4333]",8,0.8,"[1113, 117, 1065, 394, 3410, 1218, 2033, 1360, 707, 1242]",10,1.0,1.0,0.0
258,[  27    5   28  540  327   14 1264  700  858 1987],"[10, 1236, 12, 84, 467, 9]",[],0,6,0.0,"[10, 1236, 12, 84, 467, 9]",6,0.6,"[27, 5, 28, 540, 327, 14, 1264, 700, 858, 1987]",10,1.0,1.0,0.0
145,[ 257  341 2070  148 1143  432 2285 2093 2613  415],"[191, 2094, 2093, 2102, 1092, 1893, 341, 1526]","[341, 2093]",2,8,0.2,"[191, 2094, 2102, 1092, 1893, 1526]",6,0.6,"[257, 2070, 148, 1143, 432, 2285, 2613, 415]",8,0.8,0.75,0.25
1456,[ 440  923  136  543  230  784  723 1231  731 2746],"[1934, 116, 823, 2943, 1698]",[],0,5,0.0,"[1934, 116, 823, 2943, 1698]",5,0.5,"[440, 923, 136, 543, 230, 784, 723, 1231, 731, 2746]",10,1.0,1.0,0.0
694,[ 923  218   93  298  309  104   95  962 1109  730],"[614, 610, 1094, 881]",[],0,4,0.0,"[614, 610, 1094, 881]",4,0.4,"[923, 218, 93, 298, 309, 104, 95, 962, 1109, 730]",10,1.0,1.0,0.0
188,[ 101  929 1842  453 1584  970  896   64  610 1520],"[374, 1335, 2450, 1826, 915]",[],0,5,0.0,"[374, 1335, 2450, 1826, 915]",5,0.5,"[101, 929, 1842, 453, 1584, 970, 896, 64, 610, 1520]",10,1.0,1.0,0.0
1662,[2791  970 1361  142 1165 2300  220  324 1704 3297],"[1361, 86, 1937]",[1361],1,3,0.1,"[86, 1937]",2,0.2,"[2791, 970, 142, 1165, 2300, 220, 324, 1704, 3297]",9,0.9,0.6666666666666666,0.3333333333333333
1645,[3030 1630 2135 1073 2485 2484 2279 2141 1754 2071],"[4131, 3327, 3090]",[],0,3,0.0,"[4131, 3327, 3090]",3,0.3,"[3030, 1630, 2135, 1073, 2485, 2484, 2279, 2141, 1754, 2071]",10,1.0,1.0,0.0
957,[1346  110  545 3006 1618  126 2577 2084 4389  544],"[3187, 1492, 2558, 2124, 440]",[],0,5,0.0,"[3187, 1492, 2558, 2124, 440]",5,0.5,"[1346, 110, 545, 3006, 1618, 126, 2577, 2084, 4389, 544]",10,1.0,1.0,0.0
277,[ 381  248  109  258 1489 1291 1150 1426 1488 2253],"[388, 2367, 2968, 109]",[109],1,4,0.1,"[388, 2367, 2968]",3,0.3,"[381, 248, 258, 1489, 1291, 1150, 1426, 1488, 2253]",9,0.9,0.75,0.25
554,[ 309  323  733 1336  783  591 1221  610  348  786],"[141, 923, 783, 753, 778, 512]",[783],1,6,0.1,"[141, 923, 753, 778, 512]",5,0.5,"[309, 323, 733, 1336, 591, 1221, 610, 348, 786]",9,0.9,0.8333333333333334,0.16666666666666666
370,[ 659  101  563   24  106  694  645 2361  703 2391],"[1982, 659, 2368, 695, 3309]",[659],1,5,0.1,"[1982, 2368, 695, 3309]",4,0.4,"[101, 563, 24, 106, 694, 645, 2361, 703, 2391]",9,0.9,0.8,0.2
1396,[ 90 437 125 758 116 923 248 543 828 323],"[1691, 2943, 1679]",[],0,3,0.0,"[1691, 2943, 1679]",3,0.3,"[90, 437, 125, 758, 116, 923, 248, 543, 828, 323]",10,1.0,1.0,0.0
553,[274 689 682 185 182 181 167 186 191 945],"[2528, 3760, 274, 495, 281, 182]","[274, 182]",2,6,0.2,"[2528, 3760, 495, 281]",4,0.4,"[689, 682, 185, 181, 167, 186, 191, 945]",8,0.8,0.6666666666666666,0.3333333333333333
1258,[ 430 1995  384  109   38  823  916  255   87 2253],"[128, 2914, 1064, 723]",[],0,4,0.0,"[128, 2914, 1064, 723]",4,0.4,"[430, 1995, 384, 109, 38, 823, 916, 255, 87, 2253]",10,1.0,1.0,0.0
1826,[1934  682  191 1094  182  417  167  308  173  781],"[682, 1888, 2376, 4485]",[682],1,4,0.1,"[1888, 2376, 4485]",3,0.3,"[1934, 191, 1094, 182, 417, 167, 308, 173, 781]",9,0.9,0.75,0.25
817,[ 281  402 1648  181 1382  271  333  960  676  167],"[1056, 2101, 1392, 3636, 402, 2201]",[402],1,6,0.1,"[1056, 2101, 1392, 3636, 2201]",5,0.5,"[281, 1648, 181, 1382, 271, 333, 960, 676, 167]",9,0.9,0.8333333333333334,0.16666666666666666
460,[ 121  110  826  109  743  823  453  970 1921  549],"[717, 1258]",[],0,2,0.0,"[717, 1258]",2,0.2,"[121, 110, 826, 109, 743, 823, 453, 970, 1921, 549]",10,1.0,1.0,0.0
1506,[ 614  102  591   80  508   49  530   38 1507  109],"[50, 49, 446, 4474, 84, 616]",[49],1,6,0.1,"[50, 446, 4474, 84, 616]",5,0.5,"[614, 102, 591, 80, 508, 530, 38, 1507, 109]",9,0.9,0.8333333333333334,0.16666666666666666
1266,[ 676  218  498  402  181  582  274  489 1393  672],"[587, 182, 333]",[],0,3,0.0,"[587, 182, 333]",3,0.3,"[676, 218, 498, 402, 181, 582, 274, 489, 1393, 672]",10,1.0,1.0,0.0
1638,[ 937  114 1489  388  239  537   86 1921  617  124],"[2598, 4300, 578]",[],0,3,0.0,"[2598, 4300, 578]",3,0.3,"[937, 114, 1489, 388, 239, 537, 86, 1921, 617, 124]",10,1.0,1.0,0.0
596,[3458  448  362  364 4298 3692  930 3051  453 2521],"[3859, 151, 3458]",[3458],1,3,0.1,"[3859, 151]",2,0.2,"[448, 362, 364, 4298, 3692, 930, 3051, 453, 2521]",9,0.9,0.6666666666666666,0.3333333333333333
1743,[ 110 4307  379  821  545 1604 1707 3006  136 2034],"[2055, 440, 372, 545]",[545],1,4,0.1,"[2055, 440, 372]",3,0.3,"[110, 4307, 379, 821, 1604, 1707, 3006, 136, 2034]",9,0.9,0.75,0.25
819,[ 324  730  163   93 1363  285 2475  148  899 1374],"[1526, 323, 446, 324, 1223, 209]",[324],1,6,0.1,"[1526, 323, 446, 1223, 209]",5,0.5,"[730, 163, 93, 1363, 285, 2475, 148, 899, 1374]",9,0.9,0.8333333333333334,0.16666666666666666
1524,[ 392 1290 2247 1426 1638 1643   71   57 1682 2254],"[2257, 4216, 2839, 2432, 1643, 460]",[1643],1,6,0.1,"[2257, 4216, 2839, 2432, 460]",5,0.5,"[392, 1290, 2247, 1426, 1638, 71, 57, 1682, 2254]",9,0.9,0.8333333333333334,0.16666666666666666
359,[ 167  284  274 1449  420  230 2342  492  685  899],"[899, 1378]",[899],1,2,0.1,[1378],1,0.1,"[167, 284, 274, 1449, 420, 230, 2342, 492, 685]",9,0.9,0.5,0.5
79,[3443 3778 3716 3774  315 3572 3770 1517 3438 1505],"[1510, 1505, 1511, 1517, 1501, 1508]","[1505, 1517]",2,6,0.2,"[1510, 1511, 1501, 1508]",4,0.4,"[3443, 3778, 3716, 3774, 315, 3572, 3770, 3438]",8,0.8,0.6666666666666666,0.3333333333333333
815,[ 436 2758 2291  529  684  598 2104 1151  310  798],"[420, 118, 3918]",[],0,3,0.0,"[420, 118, 3918]",3,0.3,"[436, 2758, 2291, 529, 684, 598, 2104, 1151, 310, 798]",10,1.0,1.0,0.0
1635,[ 164  181  402  190  959 1648  489  279  582  176],"[3754, 341, 402, 3084, 1629, 189]",[402],1,6,0.1,"[3754, 341, 3084, 1629, 189]",5,0.5,"[164, 181, 190, 959, 1648, 489, 279, 582, 176]",9,0.9,0.8333333333333334,0.16666666666666666
688,[1067  733  543  453  989  549  540 1828  504  624],"[734, 1193, 919]",[],0,3,0.0,"[734, 1193, 919]",3,0.3,"[1067, 733, 543, 453, 989, 549, 540, 1828, 504, 624]",10,1.0,1.0,0.0
463,[ 402  341  489 1977  570 1894 1629  498  167  961],"[2101, 485, 2616, 489, 1391]",[489],1,5,0.1,"[2101, 485, 2616, 1391]",4,0.4,"[402, 341, 1977, 570, 1894, 1629, 498, 167, 961]",9,0.9,0.8,0.2
527,[649 695 703 641 106 624 659 125  66 438],"[3432, 658, 702]",[],0,3,0.0,"[3432, 658, 702]",3,0.3,"[649, 695, 703, 641, 106, 624, 659, 125, 66, 438]",10,1.0,1.0,0.0
1035,[ 257  248 1995  118 2743  453  438  912  141 1147],"[257, 1151]",[257],1,2,0.1,[1151],1,0.1,"[248, 1995, 118, 2743, 453, 438, 912, 141, 1147]",9,0.9,0.5,0.5
973,[ 257  576  109 1151  126  923  989  937  269  264],"[702, 2071, 937, 770]",[937],1,4,0.1,"[702, 2071, 770]",3,0.3,"[257, 576, 109, 1151, 126, 923, 989, 269, 264]",9,0.9,0.75,0.25
1829,[3121  387  270   44  933 1130 3192  995 1748 1505],"[4353, 4414]",[],0,2,0.0,"[4353, 4414]",2,0.2,"[3121, 387, 270, 44, 933, 1130, 3192, 995, 1748, 1505]",10,1.0,1.0,0.0
808,[ 744  591 2914  475 1522  620  540  542  734 3590],"[591, 319, 3411, 2922, 808, 2921, 939, 744]","[744, 591]",2,8,0.2,"[319, 3411, 2922, 808, 2921, 939]",6,0.6,"[2914, 475, 1522, 620, 540, 542, 734, 3590]",8,0.8,0.75,0.25
1740,[ 101  702  645  707 3457  736  646  540   87  545],"[2391, 560]",[],0,2,0.0,"[2391, 560]",2,0.2,"[101, 702, 645, 707, 3457, 736, 646, 540, 87, 545]",10,1.0,1.0,0.0
100,[ 370 2768 1299  468 1208 4118 3576 4217 3575 2766],"[468, 1440, 1738, 370]","[370, 468]",2,4,0.2,"[1440, 1738]",2,0.2,"[2768, 1299, 1208, 4118, 3576, 4217, 3575, 2766]",8,0.8,0.5,0.5
111,[ 161 1069 1066 2006 1859 1211 2081  157 2657 1062],"[1850, 1854, 1278, 1856, 1859]",[1859],1,5,0.1,"[1850, 1854, 1278, 1856]",4,0.4,"[161, 1069, 1066, 2006, 1211, 2081, 157, 2657, 1062]",9,0.9,0.8,0.2
1021,[ 133  183 3888 3688  281  159 4195 2165  162 3276],"[1212, 1198, 4337, 159, 4195, 3276, 4198, 3688, 133, 4200]","[4195, 133, 3688, 3276, 159]",5,10,0.5,"[1212, 1198, 4337, 4198, 4200]",5,0.5,"[183, 3888, 281, 2165, 162]",5,0.5,0.5,0.5
175,[3071  106  101  232  368 1996   88 1247 1252  635],"[1338, 696, 101, 658, 106]","[106, 101]",2,5,0.2,"[1338, 696, 658]",3,0.3,"[3071, 232, 368, 1996, 88, 1247, 1252, 635]",8,0.8,0.6,0.4
1887,[3772 3778 1500 2579 3771  217 1516 3627 3775 3572],"[4270, 3776]",[],0,2,0.0,"[4270, 3776]",2,0.2,"[3772, 3778, 1500, 2579, 3771, 217, 1516, 3627, 3775, 3572]",10,1.0,1.0,0.0
1150,[ 395 1065  916 2034 1489  723  270  118  371  725],"[1643, 1141, 270, 45, 84, 3094, 371, 395, 764, 710, 1425, 3223, 3387, 1671]","[371, 395, 270]",3,14,0.3,"[1643, 1141, 45, 84, 3094, 764, 710, 1425, 3223, 3387, 1671]",11,1.1,"[1065, 916, 2034, 1489, 723, 118, 725]",7,0.7,0.7857142857142857,0.21428571428571427
1741,[1268  226 1400  225    4  507 1395 1945 1274 1408],[229],[],0,1,0.0,[229],1,0.1,"[1268, 226, 1400, 225, 4, 507, 1395, 1945, 1274, 1408]",10,1.0,1.0,0.0
237,[3174  784 3175  598 1023 2947 3038  504 3324  216],"[504, 784, 2762, 2763]","[504, 784]",2,4,0.2,"[2762, 2763]",2,0.2,"[3174, 3175, 598, 1023, 2947, 3038, 3324, 216]",8,0.8,0.5,0.5
1517,[ 682  338  230 2753  684  975  685  257  722 1722],"[2086, 3345, 791, 1717, 682, 283, 257, 3611, 2504, 781]","[257, 682]",2,10,0.2,"[2086, 3345, 791, 1717, 283, 3611, 2504, 781]",8,0.8,"[338, 230, 2753, 684, 975, 685, 722, 1722]",8,0.8,0.8,0.2
1721,[  37  370 1209   40  368 1996   62 1199 4074   41],"[3095, 3336]",[],0,2,0.0,"[3095, 3336]",2,0.2,"[37, 370, 1209, 40, 368, 1996, 62, 1199, 4074, 41]",10,1.0,1.0,0.0
1542,[ 116  624   38 1634  545  335  438  251  343 1418],"[4223, 1639, 116, 1291, 723, 49, 1670, 3504, 246]",[116],1,9,0.1,"[4223, 1639, 1291, 723, 49, 1670, 3504, 246]",8,0.8,"[624, 38, 1634, 545, 335, 438, 251, 343, 1418]",9,0.9,0.8888888888888888,0.1111111111111111
824,[1543  297  744  808  593  234  312 1824 1535  207],"[591, 4170, 3673, 1106]",[],0,4,0.0,"[591, 4170, 3673, 1106]",4,0.4,"[1543, 297, 744, 808, 593, 234, 312, 1824, 1535, 207]",10,1.0,1.0,0.0
1237,[ 384 1131 1281 1385 2034  252 2081 2033  549  153],"[1604, 1385, 330]",[1385],1,3,0.1,"[1604, 330]",2,0.2,"[384, 1131, 1281, 2034, 252, 2081, 2033, 549, 153]",9,0.9,0.6666666666666666,0.3333333333333333
552,[1915  636  624  407 2174 1168   86  334  168  735],"[1727, 3757, 976, 1915, 10]",[1915],1,5,0.1,"[1727, 3757, 976, 10]",4,0.4,"[636, 624, 407, 2174, 1168, 86, 334, 168, 735]",9,0.9,0.8,0.2
1283,[ 624  381  990  545  116  125  393  386 2425  784],"[3031, 3488, 376, 2602, 1702, 113]",[],0,6,0.0,"[3031, 3488, 376, 2602, 1702, 113]",6,0.6,"[624, 381, 990, 545, 116, 125, 393, 386, 2425, 784]",10,1.0,1.0,0.0
1543,[1829  348  105  374   64 1361  393 1828 2632 3863],"[931, 3442, 374, 2940, 2669, 828, 1522]",[374],1,7,0.1,"[931, 3442, 2940, 2669, 828, 1522]",6,0.6,"[1829, 348, 105, 64, 1361, 393, 1828, 2632, 3863]",9,0.9,0.8571428571428571,0.14285714285714285
1228,[ 168 1094  167  185  180  188 1891  672  181 1898],"[492, 419, 274]",[],0,3,0.0,"[492, 419, 274]",3,0.3,"[168, 1094, 167, 185, 180, 188, 1891, 672, 181, 1898]",10,1.0,1.0,0.0
1256,[ 345 2110   82  127  910  723  926   49  898 2221],"[2110, 3504, 2023, 345, 1689, 3984]","[345, 2110]",2,6,0.2,"[3504, 2023, 1689, 3984]",4,0.4,"[82, 127, 910, 723, 926, 49, 898, 2221]",8,0.8,0.6666666666666666,0.3333333333333333
1600,[ 489  402  328  329  292  274 1345 1644  324  672],"[228, 685, 180, 489, 2740, 345]",[489],1,6,0.1,"[228, 685, 180, 2740, 345]",5,0.5,"[402, 328, 329, 292, 274, 1345, 1644, 324, 672]",9,0.9,0.8333333333333334,0.16666666666666666
1592,[ 498  672  681  190 1340 1628  941  274 1086  283],"[498, 942, 680]",[498],1,3,0.1,"[942, 680]",2,0.2,"[672, 681, 190, 1340, 1628, 941, 274, 1086, 283]",9,0.9,0.6666666666666666,0.3333333333333333
575,[ 624  251  242  999  118  717  438 1669 2157  997],"[384, 1385, 247, 392, 1679, 251, 999]","[251, 999]",2,7,0.2,"[384, 1385, 247, 392, 1679]",5,0.5,"[624, 242, 118, 717, 438, 1669, 2157, 997]",8,0.8,0.7142857142857143,0.2857142857142857
1376,[ 711  624  248  370  898  784 3296  118  777  916],"[2406, 916, 2407]",[916],1,3,0.1,"[2406, 2407]",2,0.2,"[711, 624, 248, 370, 898, 784, 3296, 118, 777]",9,0.9,0.6666666666666666,0.3333333333333333
1452,[  65  249   90  335  761 1320 1628  248  118  339],"[272, 530, 2692, 568]",[],0,4,0.0,"[272, 530, 2692, 568]",4,0.4,"[65, 249, 90, 335, 761, 1320, 1628, 248, 118, 339]",10,1.0,1.0,0.0
236,[ 436  148 1158  163 1977 1648 2528  181  400 1995],"[167, 2099, 202]",[],0,3,0.0,"[167, 2099, 202]",3,0.3,"[436, 148, 1158, 163, 1977, 1648, 2528, 181, 400, 1995]",10,1.0,1.0,0.0
456,[440 348 543 545 453 628 929 346 939 248],"[116, 939, 3557, 1778]",[939],1,4,0.1,"[116, 3557, 1778]",3,0.3,"[440, 348, 543, 545, 453, 628, 929, 346, 248]",9,0.9,0.75,0.25
325,[ 308  504  309  784  337  307  299  446 1684  104],"[753, 292, 1260, 789, 1817, 446]",[446],1,6,0.1,"[753, 292, 1260, 789, 1817]",5,0.5,"[308, 504, 309, 784, 337, 307, 299, 1684, 104]",9,0.9,0.8333333333333334,0.16666666666666666
1174,[ 284  495  185  682  181 2776  966  587  421  402],"[1067, 939, 2690, 173]",[],0,4,0.0,"[1067, 939, 2690, 173]",4,0.4,"[284, 495, 185, 682, 181, 2776, 966, 587, 421, 402]",10,1.0,1.0,0.0
84,[ 253 1291  384  126  131  262 2253 1638 1308  239],"[118, 393, 1560, 1568]",[],0,4,0.0,"[118, 393, 1560, 1568]",4,0.4,"[253, 1291, 384, 126, 131, 262, 2253, 1638, 1308, 239]",10,1.0,1.0,0.0
131,[ 176  582  168 1040 1552  188  185  164  581 1094],"[185, 964, 1977]",[185],1,3,0.1,"[964, 1977]",2,0.2,"[176, 582, 168, 1040, 1552, 188, 164, 581, 1094]",9,0.9,0.6666666666666666,0.3333333333333333
1136,[  44  649 2451 2174   49 2053 1368 1109  210  324],"[98, 329, 1381, 3383]",[],0,4,0.0,"[98, 329, 1381, 3383]",4,0.4,"[44, 649, 2451, 2174, 49, 2053, 1368, 1109, 210, 324]",10,1.0,1.0,0.0
1665,[ 257  251  248   41   86 1385  537  910 1634 2025],"[266, 617, 437, 261, 570, 2300]",[],0,6,0.0,"[266, 617, 437, 261, 570, 2300]",6,0.6,"[257, 251, 248, 41, 86, 1385, 537, 910, 1634, 2025]",10,1.0,1.0,0.0
1858,[ 167  188  168 2103 2200  296  271 3539  184  412],"[2200, 3539, 582, 1619, 151]","[2200, 3539]",2,5,0.2,"[582, 1619, 151]",3,0.3,"[167, 188, 168, 2103, 296, 271, 184, 412]",8,0.8,0.6,0.4
1172,[1956 2148  108  388  576 2238 2024  115 1156 1645],"[2600, 3093, 3837, 1937, 1956, 2148]","[2148, 1956]",2,6,0.2,"[2600, 3093, 3837, 1937]",4,0.4,"[108, 388, 576, 2238, 2024, 115, 1156, 1645]",8,0.8,0.6666666666666666,0.3333333333333333
1380,[ 676  218  681  181  274 1980 1340  333  941 1391],"[1628, 333, 328]",[333],1,3,0.1,"[1628, 328]",2,0.2,"[676, 218, 681, 181, 274, 1980, 1340, 941, 1391]",9,0.9,0.6666666666666666,0.3333333333333333
988,[ 341  182  191  498  685  163  342 2608  432 1158],"[2528, 1155, 941, 1086, 942, 489, 415, 685]",[685],1,8,0.1,"[2528, 1155, 941, 1086, 942, 489, 415]",7,0.7,"[341, 182, 191, 498, 163, 342, 2608, 432, 1158]",9,0.9,0.875,0.125
538,[1169   57 1255 1315  109 2034 3530 1682 2419 4067],"[564, 355, 1169, 1172]",[1169],1,4,0.1,"[564, 355, 1172]",3,0.3,"[57, 1255, 1315, 109, 2034, 3530, 1682, 2419, 4067]",9,0.9,0.75,0.25
1776,[  50  617  673  168 1629  190  901  687  489  184],"[324, 1033, 706, 279]",[],0,4,0.0,"[324, 1033, 706, 279]",4,0.4,"[50, 617, 673, 168, 1629, 190, 901, 687, 489, 184]",10,1.0,1.0,0.0
267,[ 181  142 1385  952  275 3646  333  292  174  176],"[181, 184, 185, 272]",[181],1,4,0.1,"[184, 185, 272]",3,0.3,"[142, 1385, 952, 275, 3646, 333, 292, 174, 176]",9,0.9,0.75,0.25
893,[  84  132 1109   80 3376  387  733 1133  927  460],"[4244, 1112, 732]",[],0,3,0.0,"[4244, 1112, 732]",3,0.3,"[84, 132, 1109, 80, 3376, 387, 733, 1133, 927, 460]",10,1.0,1.0,0.0
150,[1481  285  346  248  251   98   89 1489   50  823],"[89, 2150, 2149, 371, 617, 1097, 1292]",[89],1,7,0.1,"[2150, 2149, 371, 617, 1097, 1292]",6,0.6,"[1481, 285, 346, 248, 251, 98, 1489, 50, 823]",9,0.9,0.8571428571428571,0.14285714285714285
605,[1607  542   80  540 1306  318  532  630 3242  325],"[1106, 1234, 3879]",[],0,3,0.0,"[1106, 1234, 3879]",3,0.3,"[1607, 542, 80, 540, 1306, 318, 532, 630, 3242, 325]",10,1.0,1.0,0.0
1240,[1311  299  251  302  323 1906  823 1109  372  367],"[31, 790]",[],0,2,0.0,"[31, 790]",2,0.2,"[1311, 299, 251, 302, 323, 1906, 823, 1109, 372, 367]",10,1.0,1.0,0.0
1672,[1924 1580   82  636   50  486  151 2915 3640  948],"[828, 3639, 1520, 929, 82, 1555]",[82],1,6,0.1,"[828, 3639, 1520, 929, 1555]",5,0.5,"[1924, 1580, 636, 50, 486, 151, 2915, 3640, 948]",9,0.9,0.8333333333333334,0.16666666666666666
917,[1469  174  164  176  279  177  167  589 2168 2697],"[336, 666, 1338, 497]",[],0,4,0.0,"[336, 666, 1338, 497]",4,0.4,"[1469, 174, 164, 176, 279, 177, 167, 589, 2168, 2697]",10,1.0,1.0,0.0
225,[ 333  104 1086  186  420  923  342  218  324  337],"[446, 957, 192, 218]",[218],1,4,0.1,"[446, 957, 192]",3,0.3,"[333, 104, 1086, 186, 420, 923, 342, 324, 337]",9,0.9,0.75,0.25
1802,[1056  187  186 2060 2644  295 1069  161  963 4037],"[3351, 187, 342, 4207, 3756, 957]",[187],1,6,0.1,"[3351, 342, 4207, 3756, 957]",5,0.5,"[1056, 186, 2060, 2644, 295, 1069, 161, 963, 4037]",9,0.9,0.8333333333333334,0.16666666666666666
1698,[  54  649  164  976 1450  151  101  168  190  970],"[2597, 101, 82, 649, 2811]","[649, 101]",2,5,0.2,"[2597, 82, 2811]",3,0.3,"[54, 164, 976, 1450, 151, 168, 190, 970]",8,0.8,0.6,0.4
16,[ 828  930  101   98 1158  970 1778  348   49   86],"[434, 444, 453, 442, 452]",[],0,5,0.0,"[434, 444, 453, 442, 452]",5,0.5,"[828, 930, 101, 98, 1158, 970, 1778, 348, 49, 86]",10,1.0,1.0,0.0
889,[1722 1231 1573  598  337 2582  684  338  783  309],"[2287, 302, 125, 384, 1300, 784, 4157]",[],0,7,0.0,"[2287, 302, 125, 384, 1300, 784, 4157]",7,0.7,"[1722, 1231, 1573, 598, 337, 2582, 684, 338, 783, 309]",10,1.0,1.0,0.0
140,[1401  228  164  281  205  296  582  959  168  186],"[1898, 342, 1056, 1788, 187, 952, 343]",[],0,7,0.0,"[1898, 342, 1056, 1788, 187, 952, 343]",7,0.7,"[1401, 228, 164, 281, 205, 296, 582, 959, 168, 186]",10,1.0,1.0,0.0
424,[ 718  744    5  698 1618  813  297  703  372  558],"[57, 323, 2403, 266, 695, 45, 733, 1140]",[],0,8,0.0,"[57, 323, 2403, 266, 695, 45, 733, 1140]",8,0.8,"[718, 744, 5, 698, 1618, 813, 297, 703, 372, 558]",10,1.0,1.0,0.0
1050,[ 198  955 2933 1582  201 2208 2206  220 2213  968],"[1582, 198, 2634, 2933, 2833, 1602, 2628]","[2933, 198, 1582]",3,7,0.3,"[2634, 2833, 1602, 2628]",4,0.4,"[955, 201, 2208, 2206, 220, 2213, 968]",7,0.7,0.5714285714285714,0.42857142857142855
691,[ 303  308  298 1221  975 1231  338  310  285 2342],"[952, 2485, 2981, 907, 2502, 1231]",[1231],1,6,0.1,"[952, 2485, 2981, 907, 2502]",5,0.5,"[303, 308, 298, 1221, 975, 338, 310, 285, 2342]",9,0.9,0.8333333333333334,0.16666666666666666
1801,[ 234  324  446 1995 1109  630 1315 1921  302 2456],"[778, 2366, 446, 257, 733, 2459, 3843]",[446],1,7,0.1,"[778, 2366, 257, 733, 2459, 3843]",6,0.6,"[234, 324, 1995, 1109, 630, 1315, 1921, 302, 2456]",9,0.9,0.8571428571428571,0.14285714285714285
1036,[ 899  975  308 4063 1449   98  173 2295  682  285],"[97, 1001, 1365, 2090]",[],0,4,0.0,"[97, 1001, 1365, 2090]",4,0.4,"[899, 975, 308, 4063, 1449, 98, 173, 2295, 682, 285]",10,1.0,1.0,0.0
283,[1067 1236  540 1520  892  346  549  890  896 2521],"[2104, 1842, 1236, 1826, 803]",[1236],1,5,0.1,"[2104, 1842, 1826, 803]",4,0.4,"[1067, 540, 1520, 892, 346, 549, 890, 896, 2521]",9,0.9,0.8,0.2
439,[ 218  190  489  966  182  188 1340  827  176  341],"[966, 2103, 144]",[966],1,3,0.1,"[2103, 144]",2,0.2,"[218, 190, 489, 182, 188, 1340, 827, 176, 341]",9,0.9,0.6666666666666666,0.3333333333333333
417,[  76   71 1179 1735 1732  468 3945 1282 1730  457],"[3449, 2181, 72, 1133]",[],0,4,0.0,"[3449, 2181, 72, 1133]",4,0.4,"[76, 71, 1179, 1735, 1732, 468, 3945, 1282, 1730, 457]",10,1.0,1.0,0.0
903,[190 570 164 681 901 188 281 498 220 828],"[164, 201, 151, 687]",[164],1,4,0.1,"[201, 151, 687]",3,0.3,"[190, 570, 681, 901, 188, 281, 498, 220, 828]",9,0.9,0.75,0.25
470,[ 271  336 1344  279  328  184  190  176  201  164],"[104, 190, 184, 1865]","[184, 190]",2,4,0.2,"[104, 1865]",2,0.2,"[271, 336, 1344, 279, 328, 176, 201, 164]",8,0.8,0.5,0.5
1572,[ 826 3218 1929  453  929 1067  376  576 3083  128],"[4373, 3504]",[],0,2,0.0,"[4373, 3504]",2,0.2,"[826, 3218, 1929, 453, 929, 1067, 376, 576, 3083, 128]",10,1.0,1.0,0.0
1194,[1210  769  392 3575  388  358 1740  352 3815 2006],"[4098, 3514]",[],0,2,0.0,"[4098, 3514]",2,0.2,"[1210, 769, 392, 3575, 388, 358, 1740, 352, 3815, 2006]",10,1.0,1.0,0.0
440,[ 929  545  346  393 1067 2135  141 1308 1707  799],"[360, 935, 1520, 549, 2631, 3517]",[],0,6,0.0,"[360, 935, 1520, 549, 2631, 3517]",6,0.6,"[929, 545, 346, 393, 1067, 2135, 141, 1308, 1707, 799]",10,1.0,1.0,0.0
1125,[ 324   44  659  398  151   65 1175  336   95 2822],"[38, 1361, 92]",[],0,3,0.0,"[38, 1361, 92]",3,0.3,"[324, 44, 659, 398, 151, 65, 1175, 336, 95, 2822]",10,1.0,1.0,0.0
270,[ 659 1252  453   58  635  645  101  646   44  901],"[2726, 1096, 56, 2927, 2929, 2926]",[],0,6,0.0,"[2726, 1096, 56, 2927, 2929, 2926]",6,0.6,"[659, 1252, 453, 58, 635, 645, 101, 646, 44, 901]",10,1.0,1.0,0.0
513,[ 828 2677   64  439  896  826  890  929  453   62],"[1832, 1335]",[],0,2,0.0,"[1832, 1335]",2,0.2,"[828, 2677, 64, 439, 896, 826, 890, 929, 453, 62]",10,1.0,1.0,0.0
1085,[ 963  498  495  328  941  672   65  676 1345 1340],"[336, 495, 685, 672]","[672, 495]",2,4,0.2,"[336, 685]",2,0.2,"[963, 498, 328, 941, 65, 676, 1345, 1340]",8,0.8,0.5,0.5
430,[  41  736   90  443   50  828 2443  904 1199 1351],"[926, 3484]",[],0,2,0.0,"[926, 3484]",2,0.2,"[41, 736, 90, 443, 50, 828, 2443, 904, 1199, 1351]",10,1.0,1.0,0.0
