user,pred_ns,ground_truth,common_items,common_len,gt_len,common_len/K,not_in_pred,not_in_pred_len,not_in_pred_len/K,not_in_gt,not_in_gt_len,not_in_gt_len/K,not_in_pred/GT,common_len/GT
15,[4347   67 4158 3913 3029  705 4257 2747  458 3532],"[329, 417, 416, 418, 415, 421, 423]",[],0,7,0.0,"[329, 417, 416, 418, 415, 421, 423]",7,0.7,"[4347, 67, 4158, 3913, 3029, 705, 4257, 2747, 458, 3532]",10,1.0,1.0,0.0
305,[2909 3078 3243 1600 3016 1760  721 4177 3440 4232],"[2649, 3003, 692, 95, 3071]",[],0,5,0.0,"[2649, 3003, 692, 95, 3071]",5,0.5,"[2909, 3078, 3243, 1600, 3016, 1760, 721, 4177, 3440, 4232]",10,1.0,1.0,0.0
153,[ 724 3322 4292 3052 4068 1018 1500  673 3764 3991],"[135, 899, 901, 138, 313, 688]",[],0,6,0.0,"[135, 899, 901, 138, 313, 688]",6,0.6,"[724, 3322, 4292, 3052, 4068, 1018, 1500, 673, 3764, 3991]",10,1.0,1.0,0.0
1188,[ 950  749 3667 1129 3584  945 2096  810  691 2272],"[966, 271, 570]",[],0,3,0.0,"[966, 271, 570]",3,0.3,"[950, 749, 3667, 1129, 3584, 945, 2096, 810, 691, 2272]",10,1.0,1.0,0.0
1575,[ 185 1582 2024 3501 4238  967 3767 1435 1828 2290],"[1697, 1059]",[],0,2,0.0,"[1697, 1059]",2,0.2,"[185, 1582, 2024, 3501, 4238, 967, 3767, 1435, 1828, 2290]",10,1.0,1.0,0.0
1140,[4047 3345 2421 4238  928 1249 3475 2924  755 1152],"[3029, 402, 2613]",[],0,3,0.0,"[3029, 402, 2613]",3,0.3,"[4047, 3345, 2421, 4238, 928, 1249, 3475, 2924, 755, 1152]",10,1.0,1.0,0.0
1618,[4424 3900 2939 4390 2276 1938 3237 4217 1882 2596],"[3622, 302]",[],0,2,0.0,"[3622, 302]",2,0.2,"[4424, 3900, 2939, 4390, 2276, 1938, 3237, 4217, 1882, 2596]",10,1.0,1.0,0.0
1362,[3954  792 2807  787 2144 3951 1574 2383 3737 2125],"[262, 2302, 2306, 3122, 108, 118, 724, 3216]",[],0,8,0.0,"[262, 2302, 2306, 3122, 108, 118, 724, 3216]",8,0.8,"[3954, 792, 2807, 787, 2144, 3951, 1574, 2383, 3737, 2125]",10,1.0,1.0,0.0
12,[3609  229 2294 2782 3946 2293  617  176 1156 3635],"[363, 355, 349, 348, 353]",[],0,5,0.0,"[363, 355, 349, 348, 353]",5,0.5,"[3609, 229, 2294, 2782, 3946, 2293, 617, 176, 1156, 3635]",10,1.0,1.0,0.0
882,[ 578 2989 3995 3673 1046 4404  878 3720 4417 4387],"[4236, 1056, 743, 2555, 329, 1039]",[],0,6,0.0,"[4236, 1056, 743, 2555, 329, 1039]",6,0.6,"[578, 2989, 3995, 3673, 1046, 4404, 878, 3720, 4417, 4387]",10,1.0,1.0,0.0
1624,[ 530 2242 2028 1782  194 1516 3366  569 1338  196],"[2403, 2849, 623, 91, 2402, 901]",[],0,6,0.0,"[2403, 2849, 623, 91, 2402, 901]",6,0.6,"[530, 2242, 2028, 1782, 194, 1516, 3366, 569, 1338, 196]",10,1.0,1.0,0.0
590,[3149 3840 3815 1852 2520  688  638 3028 3239 2116],"[2647, 3851, 151, 201, 2173]",[],0,5,0.0,"[2647, 3851, 151, 201, 2173]",5,0.5,"[3149, 3840, 3815, 1852, 2520, 688, 638, 3028, 3239, 2116]",10,1.0,1.0,0.0
990,[3420 3351 1732 2970 2921 2387 4003 2093 3271 2531],"[1269, 3981, 1921, 1329, 2066, 1223, 2793, 725, 115, 910, 1388]",[],0,11,0.0,"[1269, 3981, 1921, 1329, 2066, 1223, 2793, 725, 115, 910, 1388]",11,1.1,"[3420, 3351, 1732, 2970, 2921, 2387, 4003, 2093, 3271, 2531]",10,1.0,1.0,0.0
745,[2770 4011 3146 2933 1605 2932 4110 1498 2901 3413],"[694, 659, 2178]",[],0,3,0.0,"[694, 659, 2178]",3,0.3,"[2770, 4011, 3146, 2933, 1605, 2932, 4110, 1498, 2901, 3413]",10,1.0,1.0,0.0
806,[1800 3685 1420  175 1536 2173 2647   27 4263 2352],"[2225, 312]",[],0,2,0.0,"[2225, 312]",2,0.2,"[1800, 3685, 1420, 175, 1536, 2173, 2647, 27, 4263, 2352]",10,1.0,1.0,0.0
1551,[2161 4292  535 2195 3764 1629 1119  161 4324 2391],"[4420, 1643, 2060, 4297]",[],0,4,0.0,"[4420, 1643, 2060, 4297]",4,0.4,"[2161, 4292, 535, 2195, 3764, 1629, 1119, 161, 4324, 2391]",10,1.0,1.0,0.0
1070,[ 870 3997 3444 2595 2202 4243  323 3624 4374  173],"[460, 1610, 258, 42, 3169, 562, 53]",[],0,7,0.0,"[460, 1610, 258, 42, 3169, 562, 53]",7,0.7,"[870, 3997, 3444, 2595, 2202, 4243, 323, 3624, 4374, 173]",10,1.0,1.0,0.0
1111,[ 263 1348 3506 1366 4028 3995 2846 4091 1562 1622],"[3527, 2242, 1921, 2554]",[],0,4,0.0,"[3527, 2242, 1921, 2554]",4,0.4,"[263, 1348, 3506, 1366, 4028, 3995, 2846, 4091, 1562, 1622]",10,1.0,1.0,0.0
919,[4425 1775 3693 3688 2685 2684 3452 4437 3524 4423],"[1308, 3365]",[],0,2,0.0,"[1308, 3365]",2,0.2,"[4425, 1775, 3693, 3688, 2685, 2684, 3452, 4437, 3524, 4423]",10,1.0,1.0,0.0
834,[1329 1874 1221 3291 2436 1749  198 4303 3057 3069],[1645],[],0,1,0.0,[1645],1,0.1,"[1329, 1874, 1221, 3291, 2436, 1749, 198, 4303, 3057, 3069]",10,1.0,1.0,0.0
1414,[ 598 1740 3899 3212 2103  790 2919 1847 3013 1592],"[2594, 1425]",[],0,2,0.0,"[2594, 1425]",2,0.2,"[598, 1740, 3899, 3212, 2103, 790, 2919, 1847, 3013, 1592]",10,1.0,1.0,0.0
503,[3733 4449 4257 1841 3632 2544 4037 3339 4466  113],"[97, 301, 3648, 2822, 303]",[],0,5,0.0,"[97, 301, 3648, 2822, 303]",5,0.5,"[3733, 4449, 4257, 1841, 3632, 2544, 4037, 3339, 4466, 113]",10,1.0,1.0,0.0
108,[2812  666   58 2985 1550 2754 3845 3218 3425 3448],"[511, 1713, 607, 1822, 1818, 1820, 808, 603, 1813, 433]",[],0,10,0.0,"[511, 1713, 607, 1822, 1818, 1820, 808, 603, 1813, 433]",10,1.0,"[2812, 666, 58, 2985, 1550, 2754, 3845, 3218, 3425, 3448]",10,1.0,1.0,0.0
982,[3016 3507  756  140  877  886 3331 2802 1177 2304],"[4268, 383, 116, 4320, 440]",[],0,5,0.0,"[4268, 383, 116, 4320, 440]",5,0.5,"[3016, 3507, 756, 140, 877, 886, 3331, 2802, 1177, 2304]",10,1.0,1.0,0.0
1,[3759 2750 2650 2013 2261 3795 3389 2685 3464 4081],"[78, 70, 69, 75, 74, 71]",[],0,6,0.0,"[78, 70, 69, 75, 74, 71]",6,0.6,"[3759, 2750, 2650, 2013, 2261, 3795, 3389, 2685, 3464, 4081]",10,1.0,1.0,0.0
9,[1340   40  997  209 2534 1727 1744  499 4243 4389],"[277, 296, 286, 292, 283, 186]",[],0,6,0.0,"[277, 296, 286, 292, 283, 186]",6,0.6,"[1340, 40, 997, 209, 2534, 1727, 1744, 499, 4243, 4389]",10,1.0,1.0,0.0
1374,[1502 1582   58 2202 1109 2861  970 3104 1608 3092],[2141],[],0,1,0.0,[2141],1,0.1,"[1502, 1582, 58, 2202, 1109, 2861, 970, 3104, 1608, 3092]",10,1.0,1.0,0.0
1539,[4430 2637 4059 3436  281 4023 4094 2181 1285 1432],"[2291, 257, 1685, 371, 978]",[],0,5,0.0,"[2291, 257, 1685, 371, 978]",5,0.5,"[4430, 2637, 4059, 3436, 281, 4023, 4094, 2181, 1285, 1432]",10,1.0,1.0,0.0
1196,[3887 2845  976 1948 1511  832 1458 4096 3155 1289],"[2000, 978, 632]",[],0,3,0.0,"[2000, 978, 632]",3,0.3,"[3887, 2845, 976, 1948, 1511, 832, 1458, 4096, 3155, 1289]",10,1.0,1.0,0.0
1096,[ 156 1629 3333 2238 3558  922 1745  412 2370  218],"[440, 736, 1156, 543]",[],0,4,0.0,"[440, 736, 1156, 543]",4,0.4,"[156, 1629, 3333, 2238, 3558, 922, 1745, 412, 2370, 218]",10,1.0,1.0,0.0
176,[3285 1450   32 4069 3761  429  116 3944 3535 3385],"[1694, 687, 2378, 682, 2376, 308, 417, 1813]",[],0,8,0.0,"[1694, 687, 2378, 682, 2376, 308, 417, 1813]",8,0.8,"[3285, 1450, 32, 4069, 3761, 429, 116, 3944, 3535, 3385]",10,1.0,1.0,0.0
1558,[3307  989 4289 3980 3837  630 1588 3674 3492 2048],"[1638, 269, 131, 2385]",[],0,4,0.0,"[1638, 269, 131, 2385]",4,0.4,"[3307, 989, 4289, 3980, 3837, 630, 1588, 3674, 3492, 2048]",10,1.0,1.0,0.0
555,[ 749  950 3481  733 2975 2290  237 2943 1443 4039],"[611, 878, 1812, 890, 455, 883]",[],0,6,0.0,"[611, 878, 1812, 890, 455, 883]",6,0.6,"[749, 950, 3481, 733, 2975, 2290, 237, 2943, 1443, 4039]",10,1.0,1.0,0.0
1139,[ 775 1513 1818 2871  377 4115 4480 2995 1776 2249],"[800, 1111, 1618, 550]",[],0,4,0.0,"[800, 1111, 1618, 550]",4,0.4,"[775, 1513, 1818, 2871, 377, 4115, 4480, 2995, 1776, 2249]",10,1.0,1.0,0.0
1603,[2717 2293  398 3917 3087 3296 1799 3367 2483 4480],"[2317, 3537, 315, 4413, 879, 1662, 2808]",[],0,7,0.0,"[2317, 3537, 315, 4413, 879, 1662, 2808]",7,0.7,"[2717, 2293, 398, 3917, 3087, 3296, 1799, 3367, 2483, 4480]",10,1.0,1.0,0.0
570,[2909 1962 3356 4451 1592 4181 2972  758 1197 3344],"[1236, 3593, 1817, 630]",[],0,4,0.0,"[1236, 3593, 1817, 630]",4,0.4,"[2909, 1962, 3356, 4451, 1592, 4181, 2972, 758, 1197, 3344]",10,1.0,1.0,0.0
884,[3887 4310 2680 2884 2954 3995  685 1471 2096  455],"[4184, 374, 1697, 725, 380, 726]",[],0,6,0.0,"[4184, 374, 1697, 725, 380, 726]",6,0.6,"[3887, 4310, 2680, 2884, 2954, 3995, 685, 1471, 2096, 455]",10,1.0,1.0,0.0
1126,[ 632  229 3328 3194 4347 4398  877 1406 1194 3149],"[3515, 1175, 630, 1156]",[],0,4,0.0,"[3515, 1175, 630, 1156]",4,0.4,"[632, 229, 3328, 3194, 4347, 4398, 877, 1406, 1194, 3149]",10,1.0,1.0,0.0
866,[1369 1786 3765 3587 1107 1814 4104 3649 3819 3723],"[4222, 386, 931, 4065, 3989, 906, 3814, 65, 4223, 994]",[],0,10,0.0,"[4222, 386, 931, 4065, 3989, 906, 3814, 65, 4223, 994]",10,1.0,"[1369, 1786, 3765, 3587, 1107, 1814, 4104, 3649, 3819, 3723]",10,1.0,1.0,0.0
1687,[ 544 4241  149 1767 2681 1107 2448  294 1037 1448],"[4026, 504, 2502, 2487]",[],0,4,0.0,"[4026, 504, 2502, 2487]",4,0.4,"[544, 4241, 149, 1767, 2681, 1107, 2448, 294, 1037, 1448]",10,1.0,1.0,0.0
356,[2885 2530 2750 3146 4379 2662 1448 4428 3542 4246],"[181, 1048, 1277, 3261, 135, 2778, 279]",[],0,7,0.0,"[181, 1048, 1277, 3261, 135, 2778, 279]",7,0.7,"[2885, 2530, 2750, 3146, 4379, 2662, 1448, 4428, 3542, 4246]",10,1.0,1.0,0.0
1690,[4464 4366 1688   73 2311 3029 3510 3295 2872 2096],"[114, 271, 587, 2165, 279, 176, 3707]",[],0,7,0.0,"[114, 271, 587, 2165, 279, 176, 3707]",7,0.7,"[4464, 4366, 1688, 73, 2311, 3029, 3510, 3295, 2872, 2096]",10,1.0,1.0,0.0
29,[ 689 3582 2785 4250 1366 2742 3693 2680 1475 2346],"[721, 111]",[],0,2,0.0,"[721, 111]",2,0.2,"[689, 3582, 2785, 4250, 1366, 2742, 3693, 2680, 1475, 2346]",10,1.0,1.0,0.0
1706,[1843 2100  728  928  919 3503 2896 1316 3412 1215],"[1726, 2705, 2558]",[],0,3,0.0,"[1726, 2705, 2558]",3,0.3,"[1843, 2100, 728, 928, 919, 3503, 2896, 1316, 3412, 1215]",10,1.0,1.0,0.0
1544,[ 913  944  734 2637  635  366 2956 4271 2929 2921],"[1808, 242, 728, 738, 234]",[],0,5,0.0,"[1808, 242, 728, 738, 234]",5,0.5,"[913, 944, 734, 2637, 635, 366, 2956, 4271, 2929, 2921]",10,1.0,1.0,0.0
656,[1016 2110  965  255 1918 4017 3435 1780  374 4059],"[829, 952, 187, 1473]",[],0,4,0.0,"[829, 952, 187, 1473]",4,0.4,"[1016, 2110, 965, 255, 1918, 4017, 3435, 1780, 374, 4059]",10,1.0,1.0,0.0
878,[2634 4317 3524 3911 2249 1600  583  316 4401 2963],"[3889, 2571, 2176, 337, 2057, 164]",[],0,6,0.0,"[3889, 2571, 2176, 337, 2057, 164]",6,0.6,"[2634, 4317, 3524, 3911, 2249, 1600, 583, 316, 4401, 2963]",10,1.0,1.0,0.0
759,[1254  120 4335 2444 4414 1250 1383 4363 4062 1970],"[118, 1419, 438]",[],0,3,0.0,"[118, 1419, 438]",3,0.3,"[1254, 120, 4335, 2444, 4414, 1250, 1383, 4363, 4062, 1970]",10,1.0,1.0,0.0
1512,[ 169 3723  869 2414 2424 1558 3985  981 1502 3514],"[2246, 551, 1319, 3376]",[],0,4,0.0,"[2246, 551, 1319, 3376]",4,0.4,"[169, 3723, 869, 2414, 2424, 1558, 3985, 981, 1502, 3514]",10,1.0,1.0,0.0
255,[2880 2033 3937 2190 2438 3144 1023 3483 3533  723],"[2851, 2847, 1874, 309]",[],0,4,0.0,"[2851, 2847, 1874, 309]",4,0.4,"[2880, 2033, 3937, 2190, 2438, 3144, 1023, 3483, 3533, 723]",10,1.0,1.0,0.0
473,[2893  273  676 1329   72 3729 4410  388  792 1687],"[1130, 3582, 3421]",[],0,3,0.0,"[1130, 3582, 3421]",3,0.3,"[2893, 273, 676, 1329, 72, 3729, 4410, 388, 792, 1687]",10,1.0,1.0,0.0
1317,[3115 2379 3252 2388  869 3124 3893  464  444  764],"[180, 1694, 1888]",[],0,3,0.0,"[180, 1694, 1888]",3,0.3,"[3115, 2379, 3252, 2388, 869, 3124, 3893, 464, 444, 764]",10,1.0,1.0,0.0
835,[2783  113 3845 4026  872  852 1652 1726 1606 3448],"[341, 1087, 1089, 674, 328, 292, 482]",[],0,7,0.0,"[341, 1087, 1089, 674, 328, 292, 482]",7,0.7,"[2783, 113, 3845, 4026, 872, 852, 1652, 1726, 1606, 3448]",10,1.0,1.0,0.0
14,[ 528  775 4094  707 2779 3609 2438 2440 1661 4121],"[399, 410, 406, 402]",[],0,4,0.0,"[399, 410, 406, 402]",4,0.4,"[528, 775, 4094, 707, 2779, 3609, 2438, 2440, 1661, 4121]",10,1.0,1.0,0.0
912,[2566  241 3877 4472 2730  897  597 3398 1199 3242],"[3691, 4270, 377]",[],0,3,0.0,"[3691, 4270, 377]",3,0.3,"[2566, 241, 3877, 4472, 2730, 897, 597, 3398, 1199, 3242]",10,1.0,1.0,0.0
708,[ 148 2143 3062 1046  818  472 1353  394 1953  684],"[3083, 2430, 828, 1193, 3174, 1897, 3176]",[],0,7,0.0,"[3083, 2430, 828, 1193, 3174, 1897, 3176]",7,0.7,"[148, 2143, 3062, 1046, 818, 472, 1353, 394, 1953, 684]",10,1.0,1.0,0.0
1827,[ 756 4024 3410  821  586 2226  751 3836 1080 1042],"[2558, 4357, 1315, 457, 1732]",[],0,5,0.0,"[2558, 4357, 1315, 457, 1732]",5,0.5,"[756, 4024, 3410, 821, 586, 2226, 751, 3836, 1080, 1042]",10,1.0,1.0,0.0
1082,[2342 2291 3061 3290 2741  352 2810  471 2018  497],"[570, 249, 345, 164, 167, 3803, 581]",[],0,7,0.0,"[570, 249, 345, 164, 167, 3803, 581]",7,0.7,"[2342, 2291, 3061, 3290, 2741, 352, 2810, 471, 2018, 497]",10,1.0,1.0,0.0
1874,[ 144  727 1480 3928 1370 1433  856 4375 2363 4314],"[3185, 1202, 3335, 659, 702, 694, 1751, 701]",[],0,8,0.0,"[3185, 1202, 3335, 659, 702, 694, 1751, 701]",8,0.8,"[144, 727, 1480, 3928, 1370, 1433, 856, 4375, 2363, 4314]",10,1.0,1.0,0.0
783,[3045  559 3059  154 3862 2912 2414 3170 2920 1517],"[2488, 1071, 372, 2491, 1914, 4130, 2624]",[],0,7,0.0,"[2488, 1071, 372, 2491, 1914, 4130, 2624]",7,0.7,"[3045, 559, 3059, 154, 3862, 2912, 2414, 3170, 2920, 1517]",10,1.0,1.0,0.0
1415,[3268 2724 1245 2188 2687 2993 3217 2624 3760  957],"[2647, 3103, 336, 271, 409]",[],0,5,0.0,"[2647, 3103, 336, 271, 409]",5,0.5,"[3268, 2724, 1245, 2188, 2687, 2993, 3217, 2624, 3760, 957]",10,1.0,1.0,0.0
1379,[4426  775 3810 2364 2058 4167 3846 3929 3528 1403],"[899, 1796, 999, 2342, 792, 2977]",[],0,6,0.0,"[899, 1796, 999, 2342, 792, 2977]",6,0.6,"[4426, 775, 3810, 2364, 2058, 4167, 3846, 3929, 3528, 1403]",10,1.0,1.0,0.0
1594,[ 598 2984 2810 1519  716 2815 3611 2541 3012 4413],"[2080, 751, 3619, 385, 1852]",[],0,5,0.0,"[2080, 751, 3619, 385, 1852]",5,0.5,"[598, 2984, 2810, 1519, 716, 2815, 3611, 2541, 3012, 4413]",10,1.0,1.0,0.0
1164,[1519 1985 3670 2199 3486 1324 2646  974 1187  329],"[2012, 2577, 896, 323, 1106]",[],0,5,0.0,"[2012, 2577, 896, 323, 1106]",5,0.5,"[1519, 1985, 3670, 2199, 3486, 1324, 2646, 974, 1187, 329]",10,1.0,1.0,0.0
230,[ 771 1891 4244 1458 1932 2661 1153  900 4337 1578],"[1221, 230, 2350, 2713, 975]",[],0,5,0.0,"[1221, 230, 2350, 2713, 975]",5,0.5,"[771, 1891, 4244, 1458, 1932, 2661, 1153, 900, 4337, 1578]",10,1.0,1.0,0.0
50,[1107 2624  696 3164  149 1488 1285 4460 3593 2338],"[101, 401, 218]",[],0,3,0.0,"[101, 401, 218]",3,0.3,"[1107, 2624, 696, 3164, 149, 1488, 1285, 4460, 3593, 2338]",10,1.0,1.0,0.0
1589,[4393 2052 2871 4266 2249 4179 4479 3615 3736 1262],"[4374, 388, 811, 258, 369, 2253]",[],0,6,0.0,"[4374, 388, 811, 258, 369, 2253]",6,0.6,"[4393, 2052, 2871, 4266, 2249, 4179, 4479, 3615, 3736, 1262]",10,1.0,1.0,0.0
44,[4271  222 3888 3216 1933 3760 3778 2206 2214 1033],"[967, 966, 582, 676]",[],0,4,0.0,"[967, 966, 582, 676]",4,0.4,"[4271, 222, 3888, 3216, 1933, 3760, 3778, 2206, 2214, 1033]",10,1.0,1.0,0.0
1532,[3984 2337  696  669  190 2777 4083 1768 3018  505],"[1971, 165, 2956]",[],0,3,0.0,"[1971, 165, 2956]",3,0.3,"[3984, 2337, 696, 669, 190, 2777, 4083, 1768, 3018, 505]",10,1.0,1.0,0.0
1705,[1239 3616 3400 4320 2751 2018  394  928 4404 1745],"[3751, 2198, 294]",[],0,3,0.0,"[3751, 2198, 294]",3,0.3,"[1239, 3616, 3400, 4320, 2751, 2018, 394, 928, 4404, 1745]",10,1.0,1.0,0.0
1837,[3410 3853  188 1378 1852 2345 2528 4451 4256  933],"[672, 1308, 1000]",[],0,3,0.0,"[672, 1308, 1000]",3,0.3,"[3410, 3853, 188, 1378, 1852, 2345, 2528, 4451, 4256, 933]",10,1.0,1.0,0.0
716,[2950  976 3862 1296 1747 3858 3507 4460 3758  149],[694],[],0,1,0.0,[694],1,0.1,"[2950, 976, 3862, 1296, 1747, 3858, 3507, 4460, 3758, 149]",10,1.0,1.0,0.0
1652,[1342 1158   12 1865  471 1340 1280 3700 2132 1265],"[341, 685, 414]",[],0,3,0.0,"[341, 685, 414]",3,0.3,"[1342, 1158, 12, 1865, 471, 1340, 1280, 3700, 2132, 1265]",10,1.0,1.0,0.0
31,[3970  707 1762    4 2527 2616 3354  217  202 2854],"[755, 439, 763, 49]",[],0,4,0.0,"[755, 439, 763, 49]",4,0.4,"[3970, 707, 1762, 4, 2527, 2616, 3354, 217, 202, 2854]",10,1.0,1.0,0.0
1499,[2354  880 3314 1020 1553 1744 4131  852 1242 4322],"[425, 1888, 2089, 1489, 685]",[],0,5,0.0,"[425, 1888, 2089, 1489, 685]",5,0.5,"[2354, 880, 3314, 1020, 1553, 1744, 4131, 852, 1242, 4322]",10,1.0,1.0,0.0
105,[4449 3412 4456 4153 4102 1431  563 1360 3555 1768],"[1393, 1790, 1259]",[],0,3,0.0,"[1393, 1790, 1259]",3,0.3,"[4449, 3412, 4456, 4153, 4102, 1431, 563, 1360, 3555, 1768]",10,1.0,1.0,0.0
629,[2954 2742  447 1587 3306 3285  793 2793 3172 3685],"[2179, 1012, 1297, 3915, 843, 839]",[],0,6,0.0,"[2179, 1012, 1297, 3915, 843, 839]",6,0.6,"[2954, 2742, 447, 1587, 3306, 3285, 793, 2793, 3172, 3685]",10,1.0,1.0,0.0
182,[1757 3218 2553 2507 2997 2295 1386  794 2238 1998],"[2399, 1667, 1672, 2400, 2397]",[],0,5,0.0,"[2399, 1667, 1672, 2400, 2397]",5,0.5,"[1757, 3218, 2553, 2507, 2997, 2295, 1386, 794, 2238, 1998]",10,1.0,1.0,0.0
1014,[2811 3792 2566 3202 2798 2058 2772  109 3013 3371],[176],[],0,1,0.0,[176],1,0.1,"[2811, 3792, 2566, 3202, 2798, 2058, 2772, 109, 3013, 3371]",10,1.0,1.0,0.0
388,[3411 4176 2893 2066 1597 2238 2430 4289 2755 1498],"[402, 335, 181]",[],0,3,0.0,"[402, 335, 181]",3,0.3,"[3411, 4176, 2893, 2066, 1597, 2238, 2430, 4289, 2755, 1498]",10,1.0,1.0,0.0
391,[1615 3775  749 1530 1441 2482 1967 4467 4463 2832],"[1065, 119, 577, 3364, 246, 1281]",[],0,6,0.0,"[1065, 119, 577, 3364, 246, 1281]",6,0.6,"[1615, 3775, 749, 1530, 1441, 2482, 1967, 4467, 4463, 2832]",10,1.0,1.0,0.0
644,[3050 1772 3887 3354 2923 3968 2741 3448 4209 2503],"[645, 1862, 3368, 3795, 3666, 1197]",[],0,6,0.0,"[645, 1862, 3368, 3795, 3666, 1197]",6,0.6,"[3050, 1772, 3887, 3354, 2923, 3968, 2741, 3448, 4209, 2503]",10,1.0,1.0,0.0
338,[4432 3641  245 3115 1176 1201  445   35  268 4331],[1620],[],0,1,0.0,[1620],1,0.1,"[4432, 3641, 245, 3115, 1176, 1201, 445, 35, 268, 4331]",10,1.0,1.0,0.0
573,[4004 3633 3243  841 2110 3507 2329 4026 2348 3974],"[188, 133, 2061]",[],0,3,0.0,"[188, 133, 2061]",3,0.3,"[4004, 3633, 3243, 841, 2110, 3507, 2329, 4026, 2348, 3974]",10,1.0,1.0,0.0
525,[1199 1896 3479 3508 2392 3702 3343 2996 4111 1221],"[2933, 454, 1582, 201, 435, 3081, 1577]",[],0,7,0.0,"[2933, 454, 1582, 201, 435, 3081, 1577]",7,0.7,"[1199, 1896, 3479, 3508, 2392, 3702, 3343, 2996, 4111, 1221]",10,1.0,1.0,0.0
1880,[3599 2127 1897 3378 2845 1152 3864 2694  403 1512],"[587, 975]",[],0,2,0.0,"[587, 975]",2,0.2,"[3599, 2127, 1897, 3378, 2845, 1152, 3864, 2694, 403, 1512]",10,1.0,1.0,0.0
526,[2815 3259 2843  121 3737 3198 1139 3106 2237 3385],"[350, 448, 204, 3431, 2634, 1903, 3696, 1308, 3698, 935]",[],0,10,0.0,"[350, 448, 204, 3431, 2634, 1903, 3696, 1308, 3698, 935]",10,1.0,"[2815, 3259, 2843, 121, 3737, 3198, 1139, 3106, 2237, 3385]",10,1.0,1.0,0.0
586,[1727  215 2902 3177 3279 1782 3446 1744 3404 3031],"[1921, 1338, 337]",[],0,3,0.0,"[1921, 1338, 337]",3,0.3,"[1727, 215, 2902, 3177, 3279, 1782, 3446, 1744, 3404, 3031]",10,1.0,1.0,0.0
601,[2348  752 2756 3503  833 1999 4398 1790  512 2119],"[1643, 2356, 695, 2421, 3820, 384]",[],0,6,0.0,"[1643, 2356, 695, 2421, 3820, 384]",6,0.6,"[2348, 752, 2756, 3503, 833, 1999, 4398, 1790, 512, 2119]",10,1.0,1.0,0.0
43,[ 471 3628 4341 3277 1615  754 1022 4228 2010 2503],"[274, 961, 958, 167, 963]",[],0,5,0.0,"[274, 961, 958, 167, 963]",5,0.5,"[471, 3628, 4341, 3277, 1615, 754, 1022, 4228, 2010, 2503]",10,1.0,1.0,0.0
726,[3919 2302   85  466 1134 2696 2413 2902 1077 1138],"[184, 587, 181, 274, 180, 681]",[],0,6,0.0,"[184, 587, 181, 274, 180, 681]",6,0.6,"[3919, 2302, 85, 466, 1134, 2696, 2413, 2902, 1077, 1138]",10,1.0,1.0,0.0
425,[3099 4329 2728 4109 1660 2076 4119 1122 2167 3056],"[2909, 341, 402]",[],0,3,0.0,"[2909, 341, 402]",3,0.3,"[3099, 4329, 2728, 4109, 1660, 2076, 4119, 1122, 2167, 3056]",10,1.0,1.0,0.0
634,[3560  709 2077 1988  652 2363  673 1767  557 2627],"[171, 272, 415]",[],0,3,0.0,"[171, 272, 415]",3,0.3,"[3560, 709, 2077, 1988, 652, 2363, 673, 1767, 557, 2627]",10,1.0,1.0,0.0
1321,[2537 3887 2685 3947  418 3641 1530 3598 3428 1870],"[610, 706, 1983]",[],0,3,0.0,"[610, 706, 1983]",3,0.3,"[2537, 3887, 2685, 3947, 418, 3641, 1530, 3598, 3428, 1870]",10,1.0,1.0,0.0
1590,[1334 2253 1774 3410 4098  283 1450 3291 2324 2530],"[3020, 1805, 3932, 761, 345, 262, 2848, 1056]",[],0,8,0.0,"[3020, 1805, 3932, 761, 345, 262, 2848, 1056]",8,0.8,"[1334, 2253, 1774, 3410, 4098, 283, 1450, 3291, 2324, 2530]",10,1.0,1.0,0.0
516,[4335 3448 1054 3506 1606 2921 3719 2569 2409 4390],[2843],[],0,1,0.0,[2843],1,0.1,"[4335, 3448, 1054, 3506, 1606, 2921, 3719, 2569, 2409, 4390]",10,1.0,1.0,0.0
705,[ 528 4389 1925 4347 3468 3143  534 2264 1042  211],"[676, 272, 681, 186, 98]",[],0,5,0.0,"[676, 272, 681, 186, 98]",5,0.5,"[528, 4389, 1925, 4347, 3468, 3143, 534, 2264, 1042, 211]",10,1.0,1.0,0.0
1446,[3206 4243 1072 3290 2563 4260 3984 3578 2667 1564],"[1193, 2125, 2128, 321]",[],0,4,0.0,"[1193, 2125, 2128, 321]",4,0.4,"[3206, 4243, 1072, 3290, 2563, 4260, 3984, 3578, 2667, 1564]",10,1.0,1.0,0.0
1260,[4305  644 2430 2801 4339 3481 2337 1017 3587 3192],"[4231, 297, 3468, 846, 1981, 800, 1726, 1315]",[],0,8,0.0,"[4231, 297, 3468, 846, 1981, 800, 1726, 1315]",8,0.8,"[4305, 644, 2430, 2801, 4339, 3481, 2337, 1017, 3587, 3192]",10,1.0,1.0,0.0
1608,[ 281 4091 1025 3770 1363 3486  404 2839 2801 1467],"[197, 1934, 230, 1231, 723, 4251, 191]",[],0,7,0.0,"[197, 1934, 230, 1231, 723, 4251, 191]",7,0.7,"[281, 4091, 1025, 3770, 1363, 3486, 404, 2839, 2801, 1467]",10,1.0,1.0,0.0
